id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1702948,1484999,2025-01-12T13:22:38.207076Z,2025-01-12T13:32:31.850698Z,"<p>Thunderbird for Android can access contacts of your phone. </p><p>Method 1: In the ""To"" field, type at least two characters, then Thunderbird for Android will provide matched contacts. </p><p>Method 2: Tap the three vertical dots in the upper right corner, and then tap ""Add from Contacts"". </p><p>Note: </p><p>1. You need to grant Thunderbird for Android the permission to access contacts in your phone. </p><p>2. Only contacts having email address will show up. </p>",Yu5tiqX9og,False,2,2
1702990,1484999,2025-01-12T16:14:10.028124Z,2025-01-12T16:14:10.028139Z,<p>Thanks but it's exactly my problem that neither of these 2 solutions helps me. What you described works in Gmail but not in Tb. Have I maybe made some mistakes by the installation? </p>,kajove.andersen,False,0,0
1703010,1484999,2025-01-12T17:15:18.856001Z,2025-01-12T17:15:18.856010Z,"<p>1. Does ""Add from Contacts"" show up after you tap the three vertical dots in the upper right corner? </p><p>2. Have you granted Thunderbird for Android the permission to access contacts in your phone? </p>",Yu5tiqX9og,False,2,0
1703019,1484999,2025-01-12T17:43:26.785678Z,2025-01-12T17:43:26.785684Z,<p>I granted Tb permission to access contacts - thanks... </p>,kajove.andersen,False,0,0
